Date,Day ,Month,Year,Quarter,Open,High,Low,Close,Volume
20-12-1984,Thursday,December,1984,Q4,0.10346,0.105245,0.102846,0.102846,165597727.5
21-12-1984,Friday,December,1984,Q4,0.102846,0.10346,0.100447,0.101641,146711672.6
24-12-1984,Monday,December,1984,Q4,0.10346,0.103754,0.10346,0.10346,79973927.41
26-12-1984,Wednesday,December,1984,Q4,0.103754,0.10495,0.103754,0.103754,79549540.59
27-12-1984,Thursday,December,1984,Q4,0.104356,0.10495,0.104356,0.104356,116950231.8
28-12-1984,Friday,December,1984,Q4,0.104356,0.108565,0.103754,0.107971,195783558.2
31-12-1984,Monday,December,1984,Q4,0.109483,0.110087,0.109483,0.109483,246022565.8
02-01-1985,Wednesday,January,1985,Q1,0.109483,0.109483,0.10495,0.10495,207587291.9
03-01-1985,Thursday,January,1985,Q1,0.106766,0.109483,0.106766,0.106766,197295457.4
04-01-1985,Friday,January,1985,Q1,0.106766,0.10736,0.105245,0.106766,162547277.5
07-01-1985,Monday,January,1985,Q1,0.106766,0.10736,0.106165,0.106165,202388414.1
08-01-1985,Tuesday,January,1985,Q1,0.106165,0.10736,0.105245,0.105245,167109614.6
09-01-1985,Wednesday,January,1985,Q1,0.107971,0.109483,0.107971,0.107971,197428184
10-01-1985,Thursday,January,1985,Q1,0.112792,0.113097,0.112792,0.112792,328092007.6
11-01-1985,Friday,January,1985,Q1,0.112792,0.113732,0.11069,0.111893,242813025.2
14-01-1985,Monday,January,1985,Q1,0.114896,0.116099,0.114896,0.114896,320240424.1
15-01-1985,Tuesday,January,1985,Q1,0.114896,0.117019,0.112792,0.112792,313768288.7
16-01-1985,Wednesday,January,1985,Q1,0.113732,0.115527,0.113732,0.113732,224855351.5
17-01-1985,Thursday,January,1985,Q1,0.113732,0.115527,0.105553,0.105553,648358923.3
18-01-1985,Friday,January,1985,Q1,0.105553,0.110087,0.105245,0.107676,417615048.5
21-01-1985,Monday,January,1985,Q1,0.110087,0.11069,0.110087,0.110087,385360209.3
22-01-1985,Tuesday,January,1985,Q1,0.113097,0.113732,0.113097,0.113097,503079724.6
23-01-1985,Wednesday,January,1985,Q1,0.113097,0.113732,0.111282,0.111282,509790668.6
24-01-1985,Thursday,January,1985,Q1,0.111282,0.111282,0.109178,0.109178,470188206.9
25-01-1985,Friday,January,1985,Q1,0.109178,0.111282,0.106766,0.111282,377110839
28-01-1985,Monday,January,1985,Q1,0.113732,0.114896,0.113732,0.113732,488092828.5
29-01-1985,Tuesday,January,1985,Q1,0.113732,0.114627,0.112475,0.112475,264935191.4
30-01-1985,Wednesday,January,1985,Q1,0.112475,0.114627,0.112475,0.112475,583133208.9
31-01-1985,Thursday,January,1985,Q1,0.112475,0.112792,0.109178,0.109178,327110578.2
01-02-1985,Friday,February,1985,Q1,0.109178,0.109483,0.106766,0.107676,163104359.5
04-02-1985,Monday,February,1985,Q1,0.110087,0.110401,0.110087,0.110087,258171121.3
05-02-1985,Tuesday,February,1985,Q1,0.11069,0.112792,0.11069,0.11069,225041009.7
06-02-1985,Wednesday,February,1985,Q1,0.112792,0.112792,0.112792,0.112792,230239941.1
07-02-1985,Thursday,February,1985,Q1,0.112792,0.114304,0.112475,0.112475,290691240.5
08-02-1985,Friday,February,1985,Q1,0.112475,0.112792,0.11069,0.112475,156340362.3
11-02-1985,Monday,February,1985,Q1,0.114627,0.115527,0.114627,0.114627,410851025
12-02-1985,Tuesday,February,1985,Q1,0.114627,0.114896,0.111893,0.111893,268224296
13-02-1985,Wednesday,February,1985,Q1,0.111893,0.111893,0.106766,0.106766,624088276.7
14-02-1985,Thursday,February,1985,Q1,0.106766,0.107676,0.103754,0.103754,505440378.2
15-02-1985,Friday,February,1985,Q1,0.103754,0.105553,0.102846,0.105245,205597926.4
19-02-1985,Tuesday,February,1985,Q1,0.10495,0.10495,0.103754,0.103754,177427978.2
20-02-1985,Wednesday,February,1985,Q1,0.103754,0.104356,0.0992315,0.0992315,260478891.8
21-02-1985,Thursday,February,1985,Q1,0.101049,0.101641,0.101049,0.101049,364988765.1
22-02-1985,Friday,February,1985,Q1,0.101049,0.10495,0.101049,0.103754,268250794.8
25-02-1985,Monday,February,1985,Q1,0.103754,0.104356,0.102529,0.102529,116684963.9
26-02-1985,Tuesday,February,1985,Q1,0.102529,0.102846,0.100447,0.100447,223767767.2
27-02-1985,Wednesday,February,1985,Q1,0.100447,0.100447,0.0944014,0.0944014,477907153.9
28-02-1985,Thursday,February,1985,Q1,0.0944014,0.0944014,0.0928905,0.0928905,377827003.5
01-03-1985,Friday,March,1985,Q1,0.0928905,0.0935026,0.0901645,0.0935026,292998923.9
04-03-1985,Monday,March,1985,Q1,0.0950138,0.0977102,0.0950138,0.0950138,181300733.5
05-03-1985,Tuesday,March,1985,Q1,0.0974239,0.0974239,0.0974239,0.0974239,154854941.6
06-03-1985,Wednesday,March,1985,Q1,0.0974239,0.0974239,0.092594,0.092594,229258509.8
07-03-1985,Thursday,March,1985,Q1,0.092594,0.0928905,0.0832408,0.0832408,869155969.6
08-03-1985,Friday,March,1985,Q1,0.0832408,0.0832408,0.0778086,0.0808408,560772262.5
11-03-1985,Monday,March,1985,Q1,0.083547,0.0841395,0.083547,0.083547,338675585.4
12-03-1985,Tuesday,March,1985,Q1,0.0865692,0.0874778,0.0865692,0.0865692,259842263
13-03-1985,Wednesday,March,1985,Q1,0.0865692,0.0865692,0.0817395,0.0817395,297375673.6
14-03-1985,Thursday,March,1985,Q1,0.0817395,0.0823322,0.0817395,0.0817395,286102346
15-03-1985,Friday,March,1985,Q1,0.0817395,0.0868754,0.0811469,0.0850383,214828727.1
18-03-1985,Monday,March,1985,Q1,0.0859568,0.0868754,0.0859568,0.0859568,147746172.3
19-03-1985,Tuesday,March,1985,Q1,0.0859568,0.0868754,0.0826285,0.0826285,203024973.1
20-03-1985,Wednesday,March,1985,Q1,0.083547,0.0850383,0.083547,0.083547,479551726
21-03-1985,Thursday,March,1985,Q1,0.0850383,0.0865692,0.0850383,0.0850383,192388363.4
22-03-1985,Friday,March,1985,Q1,0.0850383,0.0865692,0.083547,0.083547,95172970.34
25-03-1985,Monday,March,1985,Q1,0.083547,0.083547,0.0811469,0.0811469,130212881.4
26-03-1985,Tuesday,March,1985,Q1,0.084732,0.084732,0.084732,0.084732,143793915.7
27-03-1985,Wednesday,March,1985,Q1,0.084732,0.0853445,0.0823322,0.0823322,131857522.3
28-03-1985,Thursday,March,1985,Q1,0.0823322,0.083547,0.0823322,0.0823322,153475626.2
29-03-1985,Friday,March,1985,Q1,0.0823322,0.083547,0.0823322,0.0832408,103236610.5
01-04-1985,Monday,April,1985,Q2,0.0832408,0.0850383,0.0811469,0.0811469,135067076.1
02-04-1985,Tuesday,April,1985,Q2,0.0811469,0.0817395,0.0790135,0.0790135,269311798.3
03-04-1985,Wednesday,April,1985,Q2,0.0790135,0.0793099,0.0790135,0.0790135,287349024.9
04-04-1985,Thursday,April,1985,Q2,0.0790135,0.0793099,0.0775025,0.078411,191672148.2
08-04-1985,Monday,April,1985,Q2,0.078411,0.0790135,0.0735913,0.0735913,235332860.4
09-04-1985,Tuesday,April,1985,Q2,0.0735913,0.0742036,0.0735913,0.0735913,312495102.9
10-04-1985,Wednesday,April,1985,Q2,0.0790135,0.0799223,0.0790135,0.0790135,268701764.4
11-04-1985,Thursday,April,1985,Q2,0.0805346,0.0826285,0.0805346,0.0805346,173687985.9
12-04-1985,Friday,April,1985,Q2,0.0805346,0.0805346,0.0778086,0.078411,85889049.71
15-04-1985,Monday,April,1985,Q2,0.0805346,0.0811469,0.0805346,0.0805346,70849187.53
16-04-1985,Tuesday,April,1985,Q2,0.0811469,0.0817395,0.0811469,0.0811469,80106593.23
17-04-1985,Wednesday,April,1985,Q2,0.0850383,0.0859568,0.0850383,0.0850383,145942449.8
18-04-1985,Thursday,April,1985,Q2,0.0859568,0.0865692,0.0859568,0.0859568,239709525
19-04-1985,Friday,April,1985,Q2,0.0859568,0.0859568,0.0841395,0.084732,113714160
22-04-1985,Monday,April,1985,Q2,0.084732,0.084732,0.0811469,0.0811469,121486063
23-04-1985,Tuesday,April,1985,Q2,0.0832408,0.083547,0.0832408,0.0832408,140080310.8
24-04-1985,Wednesday,April,1985,Q2,0.0832408,0.084732,0.0826285,0.0826285,93475317.76
25-04-1985,Thursday,April,1985,Q2,0.0826285,0.0832408,0.0826285,0.0826285,103767134.1
26-04-1985,Friday,April,1985,Q2,0.0826285,0.0850383,0.0823322,0.0823322,141751450.5
29-04-1985,Monday,April,1985,Q2,0.0823322,0.0826285,0.0793099,0.0793099,73660888.68
30-04-1985,Tuesday,April,1985,Q2,0.0799223,0.0805346,0.0799223,0.0799223,112175655.7
01-05-1985,Wednesday,May,1985,Q2,0.0799223,0.0805346,0.078411,0.078411,67904873.22
02-05-1985,Thursday,May,1985,Q2,0.0775025,0.0775025,0.0723665,0.0723665,390506081.5
03-05-1985,Friday,May,1985,Q2,0.0723665,0.0756951,0.0723665,0.0754184,187242371.7
06-05-1985,Monday,May,1985,Q2,0.0754184,0.076011,0.0742036,0.0742036,66472511.76
07-05-1985,Tuesday,May,1985,Q2,0.0754184,0.0754184,0.0754184,0.0754184,127427791.3
08-05-1985,Wednesday,May,1985,Q2,0.0748061,0.0748061,0.0748061,0.0748061,170982366.8
09-05-1985,Thursday,May,1985,Q2,0.0754184,0.0756951,0.0754184,0.0754184,150478299.3
10-05-1985,Friday,May,1985,Q2,0.0754184,0.077216,0.0754184,0.076011,161141458.3
13-05-1985,Monday,May,1985,Q2,0.076011,0.0766036,0.0754184,0.0754184,103289702.2
14-05-1985,Tuesday,May,1985,Q2,0.0754184,0.0756951,0.0742036,0.0742036,144165211.9
15-05-1985,Wednesday,May,1985,Q2,0.0754184,0.0766036,0.0754184,0.0754184,154457047.5
16-05-1985,Thursday,May,1985,Q2,0.0805346,0.0826285,0.0805346,0.0805346,272998837.6
17-05-1985,Friday,May,1985,Q2,0.0805346,0.0832408,0.0799223,0.0817395,250876714
20-05-1985,Monday,May,1985,Q2,0.0817395,0.083547,0.0805346,0.0805346,233502600.7
21-05-1985,Tuesday,May,1985,Q2,0.0799223,0.0799223,0.0778086,0.0778086,180637572.5
22-05-1985,Wednesday,May,1985,Q2,0.0778086,0.078411,0.0775025,0.0775025,142759378.6
23-05-1985,Thursday,May,1985,Q2,0.077216,0.077216,0.0742036,0.0742036,283211075.7
24-05-1985,Friday,May,1985,Q2,0.0742036,0.0742036,0.0681591,0.0681591,698040940
28-05-1985,Tuesday,May,1985,Q2,0.0672506,0.0672506,0.0633391,0.0633391,605069584.3
29-05-1985,Wednesday,May,1985,Q2,0.0642379,0.0648502,0.0642379,0.0642379,291964433.3
30-05-1985,Thursday,May,1985,Q2,0.0660456,0.0672506,0.0660456,0.0660456,372919835.6
31-05-1985,Friday,May,1985,Q2,0.0660456,0.0678629,0.0654331,0.0654331,437455950
03-06-1985,Monday,June,1985,Q2,0.0639417,0.0639417,0.0603169,0.0603169,682099232.8
04-06-1985,Tuesday,June,1985,Q2,0.0648502,0.0654331,0.0648502,0.0648502,475944257.8
05-06-1985,Wednesday,June,1985,Q2,0.0648502,0.0666382,0.0633391,0.0633391,339153103.3
06-06-1985,Thursday,June,1985,Q2,0.0639417,0.0639417,0.0639417,0.0639417,321142352.1
07-06-1985,Friday,June,1985,Q2,0.0639417,0.0639417,0.0615318,0.0615318,562761697.9
10-06-1985,Monday,June,1985,Q2,0.0615318,0.0621442,0.060633,0.060633,374352206.2
11-06-1985,Tuesday,June,1985,Q2,0.060633,0.0621442,0.060633,0.060633,356102701.1
12-06-1985,Wednesday,June,1985,Q2,0.060633,0.0609195,0.0594183,0.0594183,293662066.7
13-06-1985,Thursday,June,1985,Q2,0.0594183,0.0597045,0.0557933,0.0557933,449418931.3
14-06-1985,Friday,June,1985,Q2,0.0557933,0.0594183,0.0554972,0.0554972,669844504.2
17-06-1985,Monday,June,1985,Q2,0.0557933,0.056396,0.0557933,0.0557933,279868906.7
18-06-1985,Tuesday,June,1985,Q2,0.0573045,0.0581936,0.0573045,0.0573045,314060040
19-06-1985,Wednesday,June,1985,Q2,0.0588157,0.0597045,0.0588157,0.0588157,203661557.4
20-06-1985,Thursday,June,1985,Q2,0.0594183,0.0594183,0.0594183,0.0594183,225942910.4
21-06-1985,Friday,June,1985,Q2,0.060633,0.0621442,0.060633,0.060633,196738477.7
24-06-1985,Monday,June,1985,Q2,0.0648502,0.065759,0.0648502,0.0648502,243661781.6
25-06-1985,Tuesday,June,1985,Q2,0.065759,0.0672506,0.065759,0.065759,348039031.6
26-06-1985,Wednesday,June,1985,Q2,0.0681591,0.0681591,0.0681591,0.0681591,156552593.2
27-06-1985,Thursday,June,1985,Q2,0.0690677,0.0696703,0.0690677,0.0690677,227905744.8
28-06-1985,Friday,June,1985,Q2,0.0690677,0.0696703,0.0678629,0.0678629,160743603.7
01-07-1985,Monday,July,1985,Q3,0.0681591,0.068475,0.0681591,0.0681591,122494038.6
02-07-1985,Tuesday,July,1985,Q3,0.0681591,0.068475,0.0648502,0.0648502,92042986.67
03-07-1985,Wednesday,July,1985,Q3,0.065759,0.065759,0.065759,0.065759,81114532.43
05-07-1985,Friday,July,1985,Q3,0.0660456,0.0666382,0.0660456,0.0660456,43315873.2
08-07-1985,Monday,July,1985,Q3,0.0660456,0.0666382,0.0660456,0.0660456,109204838.6
09-07-1985,Tuesday,July,1985,Q3,0.0660456,0.0666382,0.0660456,0.0660456,175146838
10-07-1985,Wednesday,July,1985,Q3,0.0678629,0.0678629,0.0678629,0.0678629,125570974.2
11-07-1985,Thursday,July,1985,Q3,0.0678629,0.0681591,0.0678629,0.0678629,76843929.57
12-07-1985,Friday,July,1985,Q3,0.0678629,0.0678629,0.0672506,0.0672506,55703206.88
15-07-1985,Monday,July,1985,Q3,0.0672506,0.068475,0.0666382,0.0666382,91989857.57
16-07-1985,Tuesday,July,1985,Q3,0.0666382,0.0672506,0.065759,0.065759,169762174.4
17-07-1985,Wednesday,July,1985,Q3,0.0660456,0.0672506,0.0660456,0.0660456,139947681.5
18-07-1985,Thursday,July,1985,Q3,0.0660456,0.0660456,0.0648502,0.0648502,212043595.5
19-07-1985,Friday,July,1985,Q3,0.0654331,0.0654331,0.0654331,0.0654331,136075059.8
22-07-1985,Monday,July,1985,Q3,0.0654331,0.0654331,0.0633391,0.0633391,227720075.4
23-07-1985,Tuesday,July,1985,Q3,0.0633391,0.0642379,0.0621442,0.0621442,199762359.1
24-07-1985,Wednesday,July,1985,Q3,0.0621442,0.0630429,0.0609195,0.0609195,199788875
25-07-1985,Thursday,July,1985,Q3,0.0624207,0.0630429,0.0624207,0.0624207,373105477.7
26-07-1985,Friday,July,1985,Q3,0.0624207,0.0630429,0.0624207,0.0624207,154563190.2
29-07-1985,Monday,July,1985,Q3,0.0624207,0.0624207,0.0603169,0.0603169,92069447.95
30-07-1985,Tuesday,July,1985,Q3,0.0609195,0.0615318,0.0609195,0.0609195,105942188.2
31-07-1985,Wednesday,July,1985,Q3,0.0609195,0.0615318,0.0597045,0.0597045,95332106.54
01-08-1985,Thursday,August,1985,Q3,0.0597045,0.060633,0.0597045,0.0597045,61061370.7
02-08-1985,Friday,August,1985,Q3,0.0597045,0.0597045,0.0594183,0.0594183,115358737.1
05-08-1985,Monday,August,1985,Q3,0.0594183,0.0597045,0.0578972,0.0578972,109337446.7
06-08-1985,Tuesday,August,1985,Q3,0.0578972,0.0594183,0.0573045,0.0573045,74695360.04
07-08-1985,Wednesday,August,1985,Q3,0.0573045,0.0603169,0.0557933,0.0557933,179682682.4
08-08-1985,Thursday,August,1985,Q3,0.0569983,0.0573045,0.0569983,0.0569983,174987680.6
09-08-1985,Friday,August,1985,Q3,0.0573045,0.0573045,0.0573045,0.0573045,72175504.43
12-08-1985,Monday,August,1985,Q3,0.0573045,0.0573045,0.056396,0.056396,65119692.07
13-08-1985,Tuesday,August,1985,Q3,0.0573045,0.0581936,0.0573045,0.0573045,50186007.09
14-08-1985,Wednesday,August,1985,Q3,0.0573045,0.0573045,0.0548948,0.0548948,343291031.3
15-08-1985,Thursday,August,1985,Q3,0.0548948,0.0554972,0.0542922,0.0542922,124563017.8
16-08-1985,Friday,August,1985,Q3,0.0548948,0.0557933,0.0548948,0.0548948,99178257.78
19-08-1985,Monday,August,1985,Q3,0.056396,0.0573045,0.056396,0.056396,56684661.52
20-08-1985,Tuesday,August,1985,Q3,0.0573045,0.0573045,0.0573045,0.0573045,79284256.56
21-08-1985,Wednesday,August,1985,Q3,0.0573045,0.0573045,0.0573045,0.0573045,91194150.25
22-08-1985,Thursday,August,1985,Q3,0.0573045,0.0573045,0.0557933,0.0557933,146022052.4
23-08-1985,Friday,August,1985,Q3,0.0557933,0.056396,0.0554972,0.0554972,52122296.13
26-08-1985,Monday,August,1985,Q3,0.0569983,0.0569983,0.0569983,0.0569983,42228318.31
27-08-1985,Tuesday,August,1985,Q3,0.0573045,0.0573045,0.0573045,0.0573045,50822551.88
28-08-1985,Wednesday,August,1985,Q3,0.0573045,0.0578972,0.0573045,0.0573045,48488332.23
29-08-1985,Thursday,August,1985,Q3,0.0573045,0.0573045,0.0557933,0.0557933,66445914.81
30-08-1985,Friday,August,1985,Q3,0.056396,0.056396,0.056396,0.056396,50769508.84
03-09-1985,Tuesday,September,1985,Q3,0.056396,0.056396,0.0554972,0.0554972,44350385.05
04-09-1985,Wednesday,September,1985,Q3,0.0557933,0.0569983,0.0557933,0.0557933,56313335.96
05-09-1985,Thursday,September,1985,Q3,0.0557933,0.056396,0.0557933,0.0557933,38859654.64
06-09-1985,Friday,September,1985,Q3,0.056396,0.056396,0.056396,0.056396,109894458.9
09-09-1985,Monday,September,1985,Q3,0.0573045,0.0578972,0.0573045,0.0573045,156685194.2
10-09-1985,Tuesday,September,1985,Q3,0.0578972,0.0588157,0.0578972,0.0578972,144191789.6
11-09-1985,Wednesday,September,1985,Q3,0.0581936,0.0588157,0.0581936,0.0581936,103130512.3
12-09-1985,Thursday,September,1985,Q3,0.060633,0.060633,0.060633,0.060633,131645252.9
13-09-1985,Friday,September,1985,Q3,0.060633,0.060633,0.0594183,0.0594183,83528281.71
16-09-1985,Monday,September,1985,Q3,0.0594183,0.0594183,0.0573045,0.0573045,43793385.07
17-09-1985,Tuesday,September,1985,Q3,0.0573045,0.0573045,0.0573045,0.0573045,217587391.3
18-09-1985,Wednesday,September,1985,Q3,0.0609195,0.0609195,0.0609195,0.0609195,142202388.7
19-09-1985,Thursday,September,1985,Q3,0.0639417,0.0639417,0.0639417,0.0639417,220637816.9
20-09-1985,Friday,September,1985,Q3,0.0639417,0.0642379,0.0630429,0.0630429,160133450.3
23-09-1985,Monday,September,1985,Q3,0.0633391,0.0642379,0.0633391,0.0633391,140425180.2
24-09-1985,Tuesday,September,1985,Q3,0.0633391,0.0648502,0.0621442,0.0621442,104324173.5
25-09-1985,Wednesday,September,1985,Q3,0.0621442,0.0621442,0.0597045,0.0597045,123740761.1
26-09-1985,Thursday,September,1985,Q3,0.0597045,0.0603169,0.0597045,0.0597045,63342566.56
27-09-1985,Friday,September,1985,Q3,0.0597045,0.0603169,0.0597045,0.0597045,8169804.229
30-09-1985,Monday,September,1985,Q3,0.0597045,0.0603169,0.0594183,0.0594183,43395426.11
01-10-1985,Tuesday,October,1985,Q4,0.0594183,0.0597045,0.0594183,0.0594183,104615948.2
02-10-1985,Wednesday,October,1985,Q4,0.0594183,0.0597045,0.0588157,0.0588157,25464305.82
03-10-1985,Thursday,October,1985,Q4,0.0588157,0.0588157,0.0581936,0.0581936,57931352.61
04-10-1985,Friday,October,1985,Q4,0.0581936,0.0581936,0.056396,0.056396,82334665.04
07-10-1985,Monday,October,1985,Q4,0.056396,0.0573045,0.056396,0.056396,108859983.5
08-10-1985,Tuesday,October,1985,Q4,0.0569983,0.0569983,0.0569983,0.0569983,102997906.2
09-10-1985,Wednesday,October,1985,Q4,0.0569983,0.0573045,0.056396,0.056396,98064212.26
10-10-1985,Thursday,October,1985,Q4,0.0597045,0.0603169,0.0597045,0.0597045,309948625
11-10-1985,Friday,October,1985,Q4,0.0603169,0.0609195,0.0603169,0.0603169,140080310.8
14-10-1985,Monday,October,1985,Q4,0.0624207,0.0624207,0.0624207,0.0624207,183767546
15-10-1985,Tuesday,October,1985,Q4,0.0639417,0.0642379,0.0639417,0.0639417,348012520.7
16-10-1985,Wednesday,October,1985,Q4,0.0678629,0.0681591,0.0678629,0.0678629,341566867.8
17-10-1985,Thursday,October,1985,Q4,0.068475,0.0717641,0.068475,0.068475,412309921.7
18-10-1985,Friday,October,1985,Q4,0.068475,0.0690677,0.0666382,0.0666382,272866208.3
21-10-1985,Monday,October,1985,Q4,0.0666382,0.0666382,0.0648502,0.0648502,140770051.5
22-10-1985,Tuesday,October,1985,Q4,0.0678629,0.068475,0.0678629,0.0678629,502734798.5
23-10-1985,Wednesday,October,1985,Q4,0.0678629,0.0696703,0.0678629,0.0678629,175703854.2
24-10-1985,Thursday,October,1985,Q4,0.0690677,0.0708752,0.0690677,0.0690677,322839939.9
25-10-1985,Friday,October,1985,Q4,0.0690677,0.0690677,0.0678629,0.0678629,74934100.78
28-10-1985,Monday,October,1985,Q4,0.0678629,0.0681591,0.0678629,0.0678629,70424782.49
29-10-1985,Tuesday,October,1985,Q4,0.0678629,0.0678629,0.0672506,0.0672506,154987572
30-10-1985,Wednesday,October,1985,Q4,0.0714777,0.0714777,0.0714777,0.0714777,268303834.8
31-10-1985,Thursday,October,1985,Q4,0.0714777,0.0723665,0.0699764,0.0699764,183634950.1
01-11-1985,Friday,November,1985,Q4,0.0699764,0.0714777,0.0699764,0.0699764,109602723.7
04-11-1985,Monday,November,1985,Q4,0.0702827,0.0717641,0.0702827,0.0702827,184404165.8
05-11-1985,Tuesday,November,1985,Q4,0.0702827,0.0717641,0.0699764,0.0699764,127348183.7
06-11-1985,Wednesday,November,1985,Q4,0.0723665,0.0729788,0.0723665,0.0723665,237375304.4
07-11-1985,Thursday,November,1985,Q4,0.0735913,0.0748061,0.0735913,0.0735913,375545836
08-11-1985,Friday,November,1985,Q4,0.077216,0.0778086,0.077216,0.077216,348277811.8
11-11-1985,Monday,November,1985,Q4,0.077216,0.0778086,0.0754184,0.0754184,211698767.7
12-11-1985,Tuesday,November,1985,Q4,0.0754184,0.076011,0.0748061,0.0748061,205624505.1
13-11-1985,Wednesday,November,1985,Q4,0.0748061,0.0748061,0.0729788,0.0729788,120265914.2
14-11-1985,Thursday,November,1985,Q4,0.0754184,0.0756951,0.0754184,0.0754184,165199805
15-11-1985,Friday,November,1985,Q4,0.0754184,0.076011,0.0748061,0.0748061,96605319.66
18-11-1985,Monday,November,1985,Q4,0.0748061,0.0754184,0.0748061,0.0748061,76446016.17
19-11-1985,Tuesday,November,1985,Q4,0.0748061,0.0754184,0.0723665,0.0723665,111698223.9
20-11-1985,Wednesday,November,1985,Q4,0.0723665,0.0729788,0.0714777,0.0714777,117321624.1
21-11-1985,Thursday,November,1985,Q4,0.0714777,0.0723665,0.0714777,0.0714777,121910459.9
22-11-1985,Friday,November,1985,Q4,0.0714777,0.0723665,0.0708752,0.0714777,152467671.8
25-11-1985,Monday,November,1985,Q4,0.0714777,0.0723665,0.0714777,0.0717641,115093442
26-11-1985,Tuesday,November,1985,Q4,0.0717641,0.0732951,0.0714777,0.0729788,194749036.2
27-11-1985,Wednesday,November,1985,Q4,0.0729788,0.0756951,0.0723665,0.0754184,227030436.9
29-11-1985,Friday,November,1985,Q4,0.0754184,0.0756951,0.0748061,0.0756951,117268544.7
02-12-1985,Monday,December,1985,Q4,0.0756951,0.076011,0.0754184,0.076011,118647864.1
03-12-1985,Tuesday,December,1985,Q4,0.076011,0.0766036,0.0754184,0.0756951,183634950.1
04-12-1985,Wednesday,December,1985,Q4,0.0756951,0.0775025,0.0756951,0.077216,195518317.7
05-12-1985,Thursday,December,1985,Q4,0.077216,0.0778086,0.0754184,0.0756951,148197057.8
06-12-1985,Friday,December,1985,Q4,0.0756951,0.0756951,0.0735913,0.0742036,77507080.42
09-12-1985,Monday,December,1985,Q4,0.0742036,0.0754184,0.0723665,0.0729788,165624286
10-12-1985,Tuesday,December,1985,Q4,0.0729788,0.0735913,0.0723665,0.0732951,237905820.8
11-12-1985,Wednesday,December,1985,Q4,0.0732951,0.0756951,0.0732951,0.0742036,281380822.1
12-12-1985,Thursday,December,1985,Q4,0.0748061,0.076011,0.0748061,0.0754184,148329712.5
13-12-1985,Friday,December,1985,Q4,0.0754184,0.076011,0.0742036,0.0754184,297402170.3
16-12-1985,Monday,December,1985,Q4,0.0754184,0.0799223,0.0754184,0.078411,342123912.3
17-12-1985,Tuesday,December,1985,Q4,0.078411,0.0790135,0.0766036,0.0775025,129151875.8
18-12-1985,Wednesday,December,1985,Q4,0.0805346,0.0859568,0.0805346,0.083547,662894828.5
19-12-1985,Thursday,December,1985,Q4,0.083547,0.0853445,0.0832408,0.084732,319869094.5
20-12-1985,Friday,December,1985,Q4,0.084732,0.0853445,0.083547,0.0841395,243980092.5
23-12-1985,Monday,December,1985,Q4,0.0841395,0.084732,0.0811469,0.0823322,169603047.4
24-12-1985,Tuesday,December,1985,Q4,0.0823322,0.0826285,0.0811469,0.0817395,76499095.66
26-12-1985,Thursday,December,1985,Q4,0.0817395,0.0826285,0.0811469,0.0817395,54297393.76
27-12-1985,Friday,December,1985,Q4,0.0817395,0.0850383,0.0817395,0.0841395,145518028.6
30-12-1985,Monday,December,1985,Q4,0.0841395,0.0850383,0.0832408,0.083547,127507333.1
31-12-1985,Tuesday,December,1985,Q4,0.083547,0.0841395,0.0826285,0.0826285,103316184.7
02-01-1986,Thursday,January,1986,Q1,0.0826285,0.083547,0.0817395,0.083547,139045808.1
03-01-1986,Friday,January,1986,Q1,0.083547,0.0841395,0.0832408,0.0841395,286765527.2
06-01-1986,Monday,January,1986,Q1,0.0841395,0.0841395,0.0823322,0.083547,219125856
07-01-1986,Tuesday,January,1986,Q1,0.083547,0.0865692,0.0832408,0.0865692,557191408.5
08-01-1986,Wednesday,January,1986,Q1,0.0865692,0.0883866,0.0853445,0.0859568,719499961.4
09-01-1986,Thursday,January,1986,Q1,0.0859568,0.0865692,0.0823322,0.0850383,529604985.3
10-01-1986,Friday,January,1986,Q1,0.0850383,0.0868754,0.0850383,0.0853445,181459912.2
13-01-1986,Monday,January,1986,Q1,0.0853445,0.0868754,0.084732,0.0865692,255094252.5
14-01-1986,Tuesday,January,1986,Q1,0.0865692,0.0892754,0.084732,0.0874778,322919484.7
15-01-1986,Wednesday,January,1986,Q1,0.0874778,0.0901645,0.0868754,0.0898681,501461611.7
16-01-1986,Thursday,January,1986,Q1,0.0898681,0.0928905,0.0898681,0.0922879,633266046.4
17-01-1986,Friday,January,1986,Q1,0.0922879,0.0928905,0.0898681,0.0901645,408994278.7
20-01-1986,Monday,January,1986,Q1,0.0901645,0.0901645,0.0880805,0.0898681,150876144.8
21-01-1986,Tuesday,January,1986,Q1,0.0898681,0.0904804,0.0892754,0.0901645,179947973.5
22-01-1986,Wednesday,January,1986,Q1,0.0901645,0.0904804,0.0841395,0.0880805,169337804.8
23-01-1986,Thursday,January,1986,Q1,0.0880805,0.0883866,0.0853445,0.0865692,185226489.3
24-01-1986,Friday,January,1986,Q1,0.0865692,0.0880805,0.0850383,0.0850383,132600216.9
27-01-1986,Monday,January,1986,Q1,0.0850383,0.0853445,0.0826285,0.0832408,461328762.2
28-01-1986,Tuesday,January,1986,Q1,0.0832408,0.0841395,0.0826285,0.083547,263237512.5
29-01-1986,Wednesday,January,1986,Q1,0.083547,0.0916755,0.0826285,0.088673,698147054.5
